user_id,first_name,last_name,last_message_date,message_count
9757149,,,2026-08-20 13:06:06,45645
295785302,,,2026-08-20 13:06:06,45644
860415213,,,2026-08-20 13:06:06,45643
620871905,,,2026-08-20 13:06:06,45642
180020049,,,2026-08-20 13:06:06,45641
844920024,,,2026-08-20 13:06:06,45640
873162990,,,2026-08-20 13:06:06,45639
1096020780,,,2026-08-20 13:06:06,45638
1092940359,,,2026-08-20 13:06:06,45637
380855119,,,2026-08-20 13:06:06,45636
132199731,,,2026-08-20 13:06:06,45635
721625594,,,2026-08-20 13:06:06,45634
691382557,,,2026-08-20 13:06:05,45633
1098468749,,,2026-08-20 13:06:05,45632
879691651,,,2026-08-20 13:06:05,45631
364380189,,,2026-08-20 13:06:05,45630
267593053,,,2026-08-20 13:06:05,45629
295472513,,,2026-08-20 13:06:05,45628
364469159,,,2026-08-20 13:06:05,45627
782856882,,,2026-08-20 13:06:05,45626
11306170,,,2026-08-20 13:06:05,45625
229353642,,,2026-08-20 13:06:05,45624
1112351236,,,2026-08-20 13:06:05,45623
405723413,,,2026-08-20 13:06:05,45622
783214599,,,2026-08-20 13:06:05,45621
718159198,,,2026-08-20 13:06:05,45620
755633805,,,2026-08-20 13:06:05,45619
356406628,,,2026-08-20 13:06:05,45618
48302378,,,2026-08-20 13:06:05,45617
697008546,,,2026-08-20 13:06:05,45616
558150816,,,2026-08-20 13:06:05,45615
457871508,,,2026-08-20 13:06:05,45614
622847046,,,2026-08-20 13:06:05,45613
152444523,,,2026-08-20 13:06:05,45612
40465545,,,2026-08-20 13:06:05,45611
598608187,,,2026-08-20 13:06:05,45610
612720214,,,2026-08-20 13:06:05,45609
157399957,,,2026-08-20 13:06:05,45608
1072576991,,,2026-08-20 13:06:05,45607
847289823,,,2026-08-20 13:06:05,45606
329446269,,,2026-08-20 13:06:05,45605
629258358,,,2026-08-20 13:06:05,45604
462200946,,,2026-08-20 13:06:05,45603
107697204,,,2026-08-20 13:06:05,45602
14151576,,,2026-08-20 13:06:05,45601
8768264,,,2026-08-20 13:06:05,45600
142525662,,,2026-08-20 13:06:05,45599
710898782,,,2026-08-20 13:06:04,45598
605095507,,,2026-08-20 13:06:04,45597
501439375,,,2026-08-20 13:06:04,45596
299765377,,,2026-08-20 13:06:04,45595
830699405,,,2026-08-20 13:06:04,45594
1034512262,,,2026-08-20 13:06:04,45593
171387367,,,2026-08-20 13:06:04,45592
661959122,,,2026-08-20 13:06:04,45590
777672282,,,2026-08-20 13:06:04,45589
502423773,,,2026-08-20 13:06:04,45588
271697123,,,2026-08-20 13:06:04,45587
393216958,,,2026-08-20 12:55:49,45545
138982047,,,2026-08-19 09:50:17,45454
454853786,,,2026-07-22 13:46:01,45177
851203689,,,2026-07-21 23:25:55,45172
1106397880,,,2026-07-20 02:43:36,45143
13793003,,,2026-07-16 10:44:13,45024
596193614,,,2026-07-16 10:44:12,45007
124217029,,,2026-07-16 10:44:07,44834
99521147,,,2026-07-16 10:44:07,44826
76592223,,,2026-07-16 10:44:06,44802
320536651,,,2026-07-16 10:44:02,44653
611959440,,,2026-07-16 10:44:01,44606
810628726,,,2026-07-16 10:44:01,44598
1107832444,,,2026-07-16 10:44:01,44591
328673418,,,2026-07-16 10:44:00,44577
646514832,,,2026-07-16 10:44:00,44561
138420671,,,2026-07-16 10:43:59,44542
640657057,,,2026-07-16 10:43:58,44495
64707672,,,2026-07-16 10:43:58,44494
51943668,,,2026-07-16 10:43:58,44489
61314836,,,2026-07-16 10:43:58,44477
872759628,,,2026-07-16 10:43:56,44434
854307478,,,2026-07-16 10:43:56,44428
744822968,,,2026-07-16 10:43:56,44403
1092714744,,,2026-07-16 10:43:55,44397
642299311,,,2026-07-16 10:43:55,44393
574246368,,,2026-07-16 10:43:55,44387
1111838143,,,2026-07-16 10:43:55,44383
1106287295,,,2026-07-14 22:22:30,44359
174136653,,,2026-07-13 09:12:54,43866
732649349,,,2026-07-13 09:12:53,43832
181806190,,,2026-07-13 09:12:51,43739
765452807,,,2026-07-13 09:12:49,43664
1081442157,,,2026-07-13 09:12:49,43658
801614231,,,2026-07-13 09:12:48,43648
627413045,,,2026-07-12 08:18:42,43603
154468909,,,2026-07-09 17:00:27,43183
648225263,,,2026-07-09 17:00:24,43108
201501809,,,2026-07-09 17:00:22,43019
1023099096,,,2026-07-09 17:00:22,43009
276664246,,,2026-07-09 17:00:19,42933
292074579,,,2026-07-09 17:00:18,42895
508723744,,,2026-07-09 17:00:18,42892
135115743,,,2026-07-09 09:54:10,42829
1024009160,,,2026-07-06 11:23:13,42700
1071770297,,,2026-07-04 08:32:35,42630
1077435438,,,2026-07-03 19:11:23,42617
759087463,,,2026-07-03 15:20:09,42583
1087164783,,,2026-07-03 12:42:00,42570
378265227,,,2026-07-01 08:33:23,42506
800232636,,,2026-06-27 01:09:33,42417
25362633,,,2026-06-26 09:04:32,42179
158937546,,,2026-06-26 09:04:30,42119
9081043,,,2026-06-26 09:04:29,42088
1066843690,,,2026-06-26 09:04:27,41983
867867815,,,2026-06-26 09:04:26,41964
481688524,,,2026-06-26 09:04:25,41924
559708094,,,2026-06-26 09:04:24,41878
222336417,,,2026-06-26 09:04:23,41865
525240351,,,2026-06-26 09:04:22,41832
323343934,,,2026-06-26 09:04:22,41806
775389922,,,2026-06-26 09:04:21,41786
489716609,,,2026-06-26 09:04:21,41779
384725521,,,2026-06-26 09:04:20,41760
51432789,,,2026-06-25 20:22:27,41534
524259561,,,2026-06-25 20:22:21,41299
799076131,,,2026-06-25 20:22:18,41222
887471390,,,2026-06-25 20:22:18,41211
746683716,,,2026-06-25 14:39:15,40633
221561540,,,2026-06-23 21:16:57,40380
487763070,,,2026-06-23 19:23:37,40319
817575207,,,2026-06-23 19:23:35,40289
764069011,,,2026-06-23 19:23:30,40147
610934148,,,2026-06-23 19:23:25,39971
298101695,,,2026-06-23 19:23:22,39887
818039932,,,2026-06-23 19:23:21,39835
222002831,,,2026-06-23 19:23:20,39775
190561249,,,2026-06-23 19:23:19,39763
21722740,,,2026-06-23 10:01:33,39573
72152696,,,2026-06-23 10:01:32,39514
638077350,,,2026-06-23 10:01:24,39255
169259530,,,2026-06-23 10:01:20,39120
739685397,,,2026-06-19 13:02:26,38960
209459738,,,2026-06-19 07:58:59,38749
692456002,,,2026-06-19 07:58:48,38356
1106658414,,,2026-06-19 07:58:47,38316
247429051,,,2026-06-18 17:39:48,37883
64152528,,,2026-06-18 17:39:42,37666
217207036,,,2026-06-16 14:01:13,37342
1042071153,,,2026-06-16 14:01:03,37045
485549006,,,2026-06-16 14:01:02,37029
852818715,,,2026-06-16 14:01:02,37025
135576234,,,2026-06-16 14:01:01,36994
187366373,,,2026-06-16 14:01:01,36988
760086640,,,2026-06-16 14:01:00,36962
211345256,,,2026-06-15 20:11:02,36924
539967005,,,2026-06-15 19:25:47,36906
70614800,,,2026-06-15 15:48:12,36892
506586929,,,2026-06-15 10:56:42,36878
396932959,,,2026-06-14 01:57:04,36838
249302881,,,2026-06-13 02:05:45,36817
1107707867,,,2026-06-12 21:47:21,36809
1105848395,,,2026-06-05 14:32:44,36571
163525490,,,2026-06-05 08:16:54,36550
31381726,,,2026-06-03 16:06:44,36282
456563899,,,2026-06-03 16:06:37,36020
787164975,,,2026-06-03 16:06:36,36007
165468973,,,2026-06-03 16:06:36,35985
719170452,,,2026-06-03 16:06:35,35961
308402663,,,2026-06-03 16:06:35,35948
164457382,,,2026-06-03 16:06:34,35938
242662429,,,2026-06-03 16:06:34,35912
1027189788,,,2026-06-03 16:06:33,35905
78122834,,,2026-06-02 19:57:35,35835
108315347,,,2026-06-02 19:57:27,35570
244107197,,,2026-06-02 12:31:41,34772
146659312,,,2026-06-01 07:53:59,34691
95181725,,,2026-05-29 12:01:46,34432
329429743,,,2026-05-29 12:01:38,34155
1025790237,,,2026-05-29 12:01:36,34083
870427159,,,2026-05-29 12:01:35,34057
415709587,,,2026-05-28 14:28:32,34004
388384053,,,2026-05-26 23:41:40,33933
313345573,,,2026-05-26 17:59:21,33903
674055408,,,2026-05-20 21:16:06,33754
603369016,,,2026-05-20 14:24:09,33741
300427997,,,2026-05-20 14:03:18,33697
746337537,,,2026-05-20 14:03:05,33293
1062190344,,,2026-05-20 14:03:05,33274
592172036,,,2026-05-20 14:03:04,33270
45826912,,,2026-05-20 14:03:04,33259
68942101,,,2026-05-20 14:03:03,33225
99984805,,,2026-05-20 14:03:03,33223
355962066,,,2026-05-19 20:35:20,33176
21269861,,,2026-05-17 19:50:17,33003
327381959,,,2026-05-17 19:50:12,32824
814678363,,,2026-05-17 19:50:06,32640
176072284,,,2026-05-17 15:00:17,32172
1067791975,,,2026-05-17 15:00:14,32072
558094437,,,2026-05-16 08:10:11,32051
871768409,,,2026-05-15 06:43:27,31976
12871092,,,2026-05-13 19:01:48,31931
314990432,,,2026-05-13 19:01:44,31787
743768705,,,2026-05-13 19:01:36,31544
665843238,,,2026-05-13 19:01:34,31497
495043220,,,2026-05-13 11:17:44,31438
442968676,,,2026-05-12 18:38:42,31399
1042212350,,,2026-05-09 14:31:34,31336
787966220,,,2026-05-08 04:11:11,31250
821159233,,,2026-05-06 09:05:33,31144
94282555,,,2026-05-05 07:34:22,31109
404274801,,,2026-05-04 14:00:22,30699
570436715,,,2026-05-04 14:00:21,30646
800664855,,,2026-05-04 14:00:19,30602
214061593,,,2026-05-03 16:08:07,30369
18337252,,,2026-05-02 18:01:39,29959
390787046,,,2026-05-02 18:01:37,29907
10089773,,,2026-05-02 18:01:37,29906
254644104,,,2026-04-30 13:12:02,29083
642737910,,,2026-04-30 13:12:01,29050
796392548,,,2026-04-29 05:35:39,28916
381297879,,,2026-04-28 15:08:45,28490
9871615,,,2026-04-28 15:08:45,28482
878899013,,,2026-04-28 15:08:45,28480
192389825,,,2026-04-28 15:08:45,28469
813947755,,,2026-04-28 15:08:44,28465
529448409,,,2026-04-28 09:30:19,28413
154792938,,,2026-04-27 12:02:02,28195
241132768,,,2026-04-27 12:02:02,28191
9420352,,,2026-04-26 14:00:32,27877
719862484,,,2026-04-25 17:16:33,27626
345093390,,,2026-04-25 13:18:49,27582
22941213,,,2026-04-24 15:02:36,27327
856264177,,,2026-04-21 13:03:34,26891
50859838,,,2026-04-19 13:05:26,26620
49441940,,,2026-04-19 13:05:24,26576
106723070,,,2026-04-10 11:03:35,26398
284673234,,,2026-04-10 11:03:34,26364
408288746,,,2026-04-10 11:03:32,26290
361189413,,,2026-04-10 11:03:31,26273
445170045,,,2026-04-10 11:03:27,26116
104856782,,,2026-04-10 11:03:27,26113
104914762,,,2026-04-10 11:03:24,26007
144344924,,,2026-04-09 19:43:37,25996
183223580,,,2026-04-06 19:01:27,25827
69856132,,,2026-04-06 19:01:23,25757
138344021,,,2026-04-06 19:01:21,25723
10965272,,,2026-04-06 19:01:11,25550
154171392,,,2026-04-05 18:00:38,25360
17415527,,,2026-04-05 18:00:34,25296
458606902,,,2026-03-24 09:08:20,24427
180871904,,,2026-03-24 09:08:16,24357
16571394,,,2026-03-24 09:08:12,24298
60121211,,,2026-03-24 09:08:09,24250
90464880,,,2026-03-24 09:08:07,24216
205400245,,,2026-03-22 14:02:44,23883
149164090,,,2026-03-17 19:09:16,23467
371832302,,,2026-03-17 19:09:13,23388
24076984,,,2026-03-13 22:00:09,23201
23082929,,,2026-03-13 22:00:09,23187
243799728,,,2026-03-03 18:00:34,22872
39760409,,,2026-03-03 18:00:24,22709
195821086,,,2026-02-12 16:50:23,22274
300088323,,,2026-02-12 16:50:22,22255
72838098,,,2026-02-12 16:50:14,22104
20792645,,,2026-02-12 16:50:12,22071
780319422,,,2026-02-12 16:50:10,22037
419225414,,,2026-02-07 15:15:14,21894
241684425,,,2026-02-07 15:15:13,21891
42102637,,,2026-02-07 15:15:05,21760
31898835,,,2026-02-07 15:14:56,21609
262924269,,,2026-02-07 15:14:52,21531
104377061,,,2026-02-04 17:09:35,21330
316624685,,,2026-01-09 18:00:35,20727
493106881,,,2026-01-09 18:00:34,20706
6533274,,,2026-01-09 18:00:32,20674
187493378,,,2026-01-09 18:00:28,20592
178374097,,,2026-01-09 18:00:27,20580
96716776,,,2026-01-09 18:00:26,20560
330584966,,,2026-01-09 18:00:23,20511
82661616,,,2026-01-09 18:00:19,20423
312913776,,,2026-01-09 18:00:18,20414
323275440,,,2026-01-09 11:54:41,20306
176636300,,,2026-01-09 11:54:34,20164
206937162,,,2025-12-23 14:32:20,19885
1562490,,,2025-12-23 14:32:19,19858
317416233,,,2025-12-23 14:32:09,19676
536126018,,,2025-12-23 14:32:03,19530
266909231,,,2025-12-14 20:42:20,19447
71260731,,,2025-12-14 20:42:17,19397
596715,,,2025-12-14 20:42:14,19331
19041667,,,2025-12-14 20:42:13,19319
53622517,,,2025-12-14 20:42:10,19256
38187178,,,2025-12-14 20:42:06,19181
28578017,,,2025-12-14 20:42:06,19170
77576885,,,2025-12-04 16:26:33,18953
14333900,,,2025-12-04 16:26:30,18897
103238902,,,2025-12-04 16:26:19,18701
146338179,,,2025-12-02 14:20:23,18545
65151824,,,2025-12-02 14:20:15,18416
40800069,,,2025-12-02 14:20:07,18250
49931878,,,2025-11-28 14:00:42,18129
442899893,,,2025-11-25 11:18:35,18093
356404047,,,2025-11-18 18:29:42,18026
29123949,,,2025-11-18 18:29:36,17910
35081894,,,2025-11-18 18:29:36,17896
674616749,,,2025-11-18 18:29:35,17881
175444265,,,2025-11-18 18:29:34,17864
350270915,,,2025-11-18 18:29:28,17738
30353988,,,2025-11-18 14:52:23,17441
276663523,,,2025-11-18 14:52:21,17411
13787169,,,2025-11-18 14:52:18,17358
27193017,,,2025-11-18 14:52:12,17202
89617442,,,2025-11-05 11:54:16,17066
616397879,,,2025-10-29 18:22:58,16949
532368003,,,2025-10-26 16:19:14,16657
167964118,,,2025-10-26 16:19:08,16464
74394447,,,2025-10-23 14:56:15,16175
183197275,,,2025-10-23 14:56:13,16100
78495256,,,2025-09-09 15:47:34,15584
29698846,,,2025-09-09 15:47:24,15367
50307727,,,2025-09-09 15:47:21,15276
86815117,,,2025-09-09 15:47:21,15253
303109829,,,2025-09-03 15:50:10,15097
14043422,,,2025-09-03 15:50:09,15075
133861283,,,2025-09-03 15:50:06,15006
18603530,,,2025-08-13 11:58:05,14710
137762142,,,2025-06-14 17:54:52,14558
27195865,,,2025-05-30 07:55:07,14298
122455756,,,2025-05-30 07:55:04,14201
466616467,,,2025-05-30 07:55:03,14172
74609834,,,2025-05-30 07:55:01,14134
146309899,,,2025-05-30 07:55:01,14132
8343791,,,2025-05-30 07:55:00,14121
276576802,,,2025-05-25 15:12:50,13874
38830760,,,2025-05-25 15:12:41,13659
18082706,,,2025-05-25 15:12:36,13557
179880049,,,2025-05-25 15:12:35,13530
12006801,,,2025-04-11 18:31:04,12261
55118194,,,2025-03-30 10:04:26,12227
52687079,,,2025-03-30 10:04:24,12206
16304222,,,2025-03-30 10:04:19,12105
12375942,,,2025-03-30 10:04:19,12098
340812887,,,2025-03-30 10:04:16,12031
257879458,,,2025-03-30 10:04:13,11973
190262764,,,2025-03-30 10:04:12,11948
106553787,,,2025-03-30 10:04:11,11935
2421821,,,2025-03-30 10:04:08,11856
33983540,,,2025-03-20 09:13:32,11692
202842061,,,2025-03-10 21:45:09,11310
10840906,,,2025-03-08 10:01:14,11002
19754220,,,2025-03-08 10:01:11,10929
162317152,,,2025-03-08 10:01:11,10926
32253007,,,2025-03-02 15:00:24,10681
52425874,,,2025-03-02 15:00:22,10652
169557789,,,2025-03-02 15:00:21,10613
168799199,,,2025-02-28 23:19:24,10378
327563594,,,2025-02-20 16:48:52,10321
222068597,,,2025-02-16 10:00:47,10055
196776958,,,2025-02-05 12:48:21,9664
15626729,,,2025-02-05 12:48:21,9651
115153062,,,2025-02-05 12:48:15,9463
192057620,,,2025-02-05 12:48:12,9377
1146968,,,2025-02-05 12:48:11,9344
49273978,,,2025-01-09 12:54:40,9133
224939672,,,2025-01-09 12:54:38,9066
7945524,,,2025-01-09 12:54:36,9004
295495537,,,2025-01-09 12:54:35,8986
5948949,,,2025-01-09 12:54:35,8978
96654977,,,2025-01-09 12:54:34,8949
304342046,,,2025-01-09 12:54:34,8947
517824507,,,2025-01-09 12:54:34,8944
146321350,,,2025-01-09 12:54:34,8940
480799020,,,2025-01-09 12:54:34,8938
279384896,,,2025-01-09 12:54:33,8923
318547816,,,2025-01-09 12:54:33,8899
7845573,,,2025-01-09 12:54:31,8849
39731803,,,2025-01-09 12:54:31,8844
230156990,,,2025-01-09 12:54:30,8828
628980249,,,2025-01-09 12:54:30,8822
59409534,,,2025-01-04 14:01:03,8706
42693853,,,2025-01-04 14:01:00,8639
186703181,,,2025-01-04 14:00:57,8527
21543076,,,2025-01-04 14:00:55,8456
15163128,,,2025-01-04 14:00:52,8361
454462812,,,2024-11-20 10:38:48,8176
756466210,,,2024-11-20 10:38:46,8112
3720279,,,2024-11-20 10:38:44,8055
437259994,,,2024-11-20 10:38:39,7911
470087342,,,2024-11-20 10:38:39,7906
165488271,,,2024-11-20 10:38:38,7885
34531121,,,2024-11-20 10:38:38,7878
329476685,,,2024-11-20 10:38:38,7875
65520759,,,2024-11-05 09:41:29,7655
9427330,,,2024-11-05 09:41:27,7591
140556476,,,2024-11-05 09:41:27,7589
168129845,,,2024-11-05 09:41:25,7527
106070175,,,2024-11-05 09:41:24,7483
25227873,,,2024-11-05 09:41:22,7426
136991868,,,2024-11-05 09:41:21,7394
10566216,,,2024-11-05 09:41:19,7342
164390011,,,2024-11-05 09:41:19,7333
37028481,,,2024-11-05 09:41:18,7294
8246823,,,2024-11-05 09:41:15,7229
161301115,,,2024-11-05 09:30:56,6661
344181119,,,2024-11-05 09:30:49,6545
10721574,,,2024-11-05 09:30:42,6420
22858977,,,2024-11-05 09:30:41,6411
529656823,,,2024-10-15 13:13:43,5851
219233915,,,2024-10-15 13:13:41,5816
191882752,,,2024-10-15 13:13:41,5814
759392637,,,2024-10-15 13:13:39,5756
231550874,,,2024-10-15 13:13:38,5718
44320191,,,2024-10-15 13:13:36,5648
14400686,,,2024-10-14 12:07:11,5501
9899730,,,2024-10-14 12:07:11,5495
10939807,,,2024-10-14 12:07:10,5480
4906495,,,2024-10-14 12:07:10,5470
5045450,,,2024-10-14 12:07:09,5459
532503478,,,2021-11-26 10:13:58,3163
36643139,,,2021-10-04 13:47:05,2987
25040609,,,2021-09-14 12:43:43,2919
2000000001,,,2021-09-06 21:52:13,2900
57105967,,,2021-05-07 14:40:35,2794
568304939,,,2019-12-05 11:57:53,1476
218867666,,,2019-08-25 12:19:15,1333
6359811,,,2019-06-09 11:55:15,1258
251264267,,,2019-02-28 16:44:23,1047
174198128,,,2018-12-19 21:18:16,945
134595099,,,2018-11-08 12:03:51,858
456338861,,,2018-05-07 15:57:53,617
42031797,,,2018-03-28 17:07:44,585
136789770,,,2018-01-09 22:00:37,472
77962959,,,2017-12-06 22:10:00,428
395477611,,,2017-05-24 16:18:20,275
83570068,,,2017-04-20 11:51:34,238
88642021,,,2017-02-07 20:00:46,138
383436194,,,2016-09-12 10:31:48,81
347683526,,,2016-04-06 22:26:32,43
